dbn,school_name,grade,year,demographic_category,demographic_variable,num_total_days,num_days_absent,num_days_present,percent_attendance,num_chronically_absent,percent_chronically_absent
15K448,Brooklyn Collaborative Studies,All Grades,2016-17,All Students,All Students,109463,14927,94536,86.4,281,41.4
15K448,Brooklyn Collaborative Studies,All Grades,2017-18,All Students,All Students,112726,14749,97977,86.9,279,40.6
15K448,Brooklyn Collaborative Studies,All Grades,2016-17,SWD Status,Not SWD,74141,9381,64760,87.3,182,39.4
15K448,Brooklyn Collaborative Studies,All Grades,2016-17,SWD Status,SWD,35322,5546,29776,84.3,99,45.8
15K448,Brooklyn Collaborative Studies,All Grades,2017-18,SWD Status,Not SWD,76587,8752,67835,88.6,171,36.7
15K448,Brooklyn Collaborative Studies,All Grades,2017-18,SWD Status,SWD,36139,5997,30142,83.4,108,48.9
15K448,Brooklyn Collaborative Studies,All Grades,2016-17,Ethnicity,Asian,3359,338,3021,89.9,7,33.3
15K448,Brooklyn Collaborative Studies,All Grades,2016-17,Ethnicity,Black,41086,5312,35774,87.1,109,42.9
15K448,Brooklyn Collaborative Studies,All Grades,2016-17,Ethnicity,Hispanic,51235,7168,44067,86,127,40.3
15K448,Brooklyn Collaborative Studies,All Grades,2016-17,Ethnicity,Other,2406,391,2015,83.7,6,40
15K448,Brooklyn Collaborative Studies,All Grades,2016-17,Ethnicity,White,11377,1718,9659,84.9,32,43.8
15K448,Brooklyn Collaborative Studies,All Grades,2017-18,Ethnicity,Asian,3215,241,2974,92.5,4,21.1
15K448,Brooklyn Collaborative Studies,All Grades,2017-18,Ethnicity,Black,42192,5457,36735,87.1,111,43.4
15K448,Brooklyn Collaborative Studies,All Grades,2017-18,Ethnicity,Hispanic,51126,6608,44518,87.1,120,38.6
15K448,Brooklyn Collaborative Studies,All Grades,2017-18,Ethnicity,Other,2548,559,1989,78.1,9,52.9
15K448,Brooklyn Collaborative Studies,All Grades,2017-18,Ethnicity,White,13645,1884,11761,86.2,35,41.7
15K448,Brooklyn Collaborative Studies,All Grades,2016-17,Gender,Female,54613,7100,47513,87,136,40.1
15K448,Brooklyn Collaborative Studies,All Grades,2016-17,Gender,Male,54850,7827,47023,85.7,145,42.8
15K448,Brooklyn Collaborative Studies,All Grades,2017-18,Gender,Female,55791,6805,48986,87.8,137,40.7
15K448,Brooklyn Collaborative Studies,All Grades,2017-18,Gender,Male,56935,7944,48991,86,142,40.6
15K448,Brooklyn Collaborative Studies,All Grades,2016-17,Poverty,Not Poverty,31933,4281,27652,86.6,76,37.4
15K448,Brooklyn Collaborative Studies,All Grades,2016-17,Poverty,Poverty,77530,10646,66884,86.3,205,43.2
15K448,Brooklyn Collaborative Studies,All Grades,2017-18,Poverty,Not Poverty,34327,3943,30384,88.5,73,34.8
15K448,Brooklyn Collaborative Studies,All Grades,2017-18,Poverty,Poverty,78399,10806,67593,86.2,206,43.2
15K448,Brooklyn Collaborative Studies,All Grades,2016-17,ELL Status,ELL,7335,726,6609,90.1,19,40.4
15K448,Brooklyn Collaborative Studies,All Grades,2016-17,ELL Status,Not ELL,102128,14201,87927,86.1,262,41.5
15K448,Brooklyn Collaborative Studies,All Grades,2017-18,ELL Status,ELL,7200,618,6582,91.4,15,34.1
15K448,Brooklyn Collaborative Studies,All Grades,2017-18,ELL Status,Not ELL,105526,14131,91395,86.6,264,41.1
17K533,School for Democracy and Leadership,All Grades,2016-17,All Students,All Students,38917,9447,29470,75.7,155,61.5
17K533,School for Democracy and Leadership,All Grades,2016-17,SWD Status,Not SWD,28253,6677,21576,76.4,110,60.8
17K533,School for Democracy and Leadership,All Grades,2016-17,SWD Status,SWD,10664,2770,7894,74,45,63.4
17K533,School for Democracy and Leadership,All Grades,2016-17,Ethnicity,Asian,324,0,0,0,0,0
17K533,School for Democracy and Leadership,All Grades,2016-17,Ethnicity,Black,35788,8686,27102,75.7,143,61.4
17K533,School for Democracy and Leadership,All Grades,2016-17,Ethnicity,Hispanic,1888,426,1462,77.4,7,63.6
17K533,School for Democracy and Leadership,All Grades,2016-17,Ethnicity,Other,173,0,0,0,0,0
17K533,School for Democracy and Leadership,All Grades,2016-17,Ethnicity,White,744,0,0,0,0,0
17K533,School for Democracy and Leadership,All Grades,2016-17,Gender,Female,17263,4098,13165,76.3,60,54.5
17K533,School for Democracy and Leadership,All Grades,2016-17,Gender,Male,21654,5349,16305,75.3,95,66.9
17K533,School for Democracy and Leadership,All Grades,2016-17,Poverty,Not Poverty,8379,2438,5941,70.9,36,64.3
17K533,School for Democracy and Leadership,All Grades,2016-17,Poverty,Poverty,30538,7009,23529,77,119,60.7
17K533,School for Democracy and Leadership,All Grades,2016-17,ELL Status,ELL,2141,475,1666,77.8,7,50
17K533,School for Democracy and Leadership,All Grades,2016-17,ELL Status,Not ELL,36776,8972,27804,75.6,148,62.2
08X269,Bronx Studio School for Writers and Artists,All Grades,2016-17,All Students,All Students,105205,13363,91842,87.3,266,41.2
08X269,Bronx Studio School for Writers and Artists,All Grades,2017-18,All Students,All Students,109193,13830,95363,87.3,298,44.3
08X269,Bronx Studio School for Writers and Artists,All Grades,2016-17,SWD Status,Not SWD,77238,8724,68514,88.7,167,35.4
08X269,Bronx Studio School for Writers and Artists,All Grades,2016-17,SWD Status,SWD,27967,4639,23328,83.4,99,56.9
08X269,Bronx Studio School for Writers and Artists,All Grades,2017-18,SWD Status,Not SWD,81002,9641,71361,88.1,205,40.9
08X269,Bronx Studio School for Writers and Artists,All Grades,2017-18,SWD Status,SWD,28191,4189,24002,85.1,93,54.1
08X269,Bronx Studio School for Writers and Artists,All Grades,2016-17,Ethnicity,Asian,782,0,0,0,0,0
08X269,Bronx Studio School for Writers and Artists,All Grades,2016-17,Ethnicity,Black,22817,3140,19677,86.2,62,43.4
08X269,Bronx Studio School for Writers and Artists,All Grades,2016-17,Ethnicity,Hispanic,79890,9913,69977,87.6,196,40.2
08X269,Bronx Studio School for Writers and Artists,All Grades,2016-17,Ethnicity,Other,486,0,0,0,0,0
08X269,Bronx Studio School for Writers and Artists,All Grades,2016-17,Ethnicity,White,1230,91,1139,92.6,3,37.5
08X269,Bronx Studio School for Writers and Artists,All Grades,2017-18,Ethnicity,Asian,728,0,0,0,0,0
08X269,Bronx Studio School for Writers and Artists,All Grades,2017-18,Ethnicity,Black,21982,2801,19181,87.3,60,43.5
08X269,Bronx Studio School for Writers and Artists,All Grades,2017-18,Ethnicity,Hispanic,85088,10756,74332,87.4,230,44.1
08X269,Bronx Studio School for Writers and Artists,All Grades,2017-18,Ethnicity,Other,164,0,0,0,0,0
08X269,Bronx Studio School for Writers and Artists,All Grades,2017-18,Ethnicity,White,1231,126,1105,89.8,4,50
08X269,Bronx Studio School for Writers and Artists,All Grades,2016-17,Gender,Female,57264,6853,50411,88,146,41.5
08X269,Bronx Studio School for Writers and Artists,All Grades,2016-17,Gender,Male,47941,6510,41431,86.4,120,40.8
08X269,Bronx Studio School for Writers and Artists,All Grades,2017-18,Gender,Female,59177,7488,51689,87.3,166,45.6
08X269,Bronx Studio School for Writers and Artists,All Grades,2017-18,Gender,Male,50016,6342,43674,87.3,132,42.7
08X269,Bronx Studio School for Writers and Artists,All Grades,2016-17,Poverty,Not Poverty,23205,1984,21221,91.5,40,28
08X269,Bronx Studio School for Writers and Artists,All Grades,2016-17,Poverty,Poverty,82000,11379,70621,86.1,226,44.9
08X269,Bronx Studio School for Writers and Artists,All Grades,2017-18,Poverty,Not Poverty,14674,1361,13313,90.7,29,32.2
08X269,Bronx Studio School for Writers and Artists,All Grades,2017-18,Poverty,Poverty,94519,12469,82050,86.8,269,46.1
08X269,Bronx Studio School for Writers and Artists,All Grades,2016-17,ELL Status,ELL,12877,1621,11256,87.4,37,45.7
08X269,Bronx Studio School for Writers and Artists,All Grades,2016-17,ELL Status,Not ELL,92328,11742,80586,87.3,229,40.5
08X269,Bronx Studio School for Writers and Artists,All Grades,2017-18,ELL Status,ELL,14531,1925,12606,86.8,45,47.9
08X269,Bronx Studio School for Writers and Artists,All Grades,2017-18,ELL Status,Not ELL,94662,11905,82757,87.4,253,43.7
10X353,World View High School,All Grades,2016-17,All Students,All Students,71474,8090,63384,88.7,158,34.4
10X353,World View High School,All Grades,2017-18,All Students,All Students,81282,9425,71857,88.4,180,34.4
10X353,World View High School,All Grades,2016-17,SWD Status,Not SWD,58562,5990,52572,89.8,117,31.1
10X353,World View High School,All Grades,2016-17,SWD Status,SWD,12912,2100,10812,83.7,41,49.4
10X353,World View High School,All Grades,2017-18,SWD Status,Not SWD,65818,7062,58756,89.3,133,31.4
10X353,World View High School,All Grades,2017-18,SWD Status,SWD,15464,2363,13101,84.7,47,47
10X353,World View High School,All Grades,2016-17,Ethnicity,Asian,648,0,0,0,0,0
10X353,World View High School,All Grades,2016-17,Ethnicity,Black,17369,2099,15270,87.9,37,33.3
10X353,World View High School,All Grades,2016-17,Ethnicity,Hispanic,50869,5795,45074,88.6,118,36
10X353,World View High School,All Grades,2016-17,Ethnicity,Other,1620,55,1565,96.6,0,0
10X353,World View High School,All Grades,2016-17,Ethnicity,White,968,0,0,0,0,0
10X353,World View High School,All Grades,2017-18,Ethnicity,Asian,647,0,0,0,0,0
10X353,World View High School,All Grades,2017-18,Ethnicity,Black,17805,1850,15955,89.6,34,29.1
10X353,World View High School,All Grades,2017-18,Ethnicity,Hispanic,60395,7304,53091,87.9,141,36.4
10X353,World View High School,All Grades,2017-18,Ethnicity,Other,1712,72,1640,95.8,1,9.1
10X353,World View High School,All Grades,2017-18,Ethnicity,White,723,0,0,0,0,0
10X353,World View High School,All Grades,2016-17,Gender,Female,38817,4378,34439,88.7,88,35.3
10X353,World View High School,All Grades,2016-17,Gender,Male,32657,3712,28945,88.6,70,33.3
10X353,World View High School,All Grades,2017-18,Gender,Female,42173,4908,37265,88.4,96,35.3
10X353,World View High School,All Grades,2017-18,Gender,Male,39109,4517,34592,88.5,84,33.3
10X353,World View High School,All Grades,2016-17,Poverty,Not Poverty,8816,1297,7519,85.3,20,35.1
10X353,World View High School,All Grades,2016-17,Poverty,Poverty,62658,6793,55865,89.2,138,34.3
10X353,World View High School,All Grades,2017-18,Poverty,Not Poverty,14017,987,13030,93,16,18.2
10X353,World View High School,All Grades,2017-18,Poverty,Poverty,67265,8438,58827,87.5,164,37.6
10X353,World View High School,All Grades,2016-17,ELL Status,ELL,22452,2601,19851,88.4,44,30.8
10X353,World View High School,All Grades,2016-17,ELL Status,Not ELL,49022,5489,43533,88.8,114,36.1
10X353,World View High School,All Grades,2017-18,ELL Status,ELL,24648,3157,21491,87.2,62,38.5
10X353,World View High School,All Grades,2017-18,ELL Status,Not ELL,56634,6268,50366,88.9,118,32.5
11X288,Collegiate Institute for Math and Science,All Grades,2016-17,All Students,All Students,99494,10126,89368,89.8,199,31.6
11X288,Collegiate Institute for Math and Science,All Grades,2017-18,All Students,All Students,100156,10996,89160,89,217,34.5
11X288,Collegiate Institute for Math and Science,All Grades,2016-17,SWD Status,Not SWD,83311,7304,76007,91.2,144,27.6
11X288,Collegiate Institute for Math and Science,All Grades,2016-17,SWD Status,SWD,16183,2822,13361,82.6,55,50.9
11X288,Collegiate Institute for Math and Science,All Grades,2017-18,SWD Status,Not SWD,83692,8260,75432,90.1,170,32.5
11X288,Collegiate Institute for Math and Science,All Grades,2017-18,SWD Status,SWD,16464,2736,13728,83.4,47,44.3
11X288,Collegiate Institute for Math and Science,All Grades,2016-17,Ethnicity,Asian,12225,978,11247,92,17,22.7
11X288,Collegiate Institute for Math and Science,All Grades,2016-17,Ethnicity,Black,33473,2770,30703,91.7,58,27.6
11X288,Collegiate Institute for Math and Science,All Grades,2016-17,Ethnicity,Hispanic,41639,5324,36315,87.2,105,39
11X288,Collegiate Institute for Math and Science,All Grades,2016-17,Ethnicity,Other,2335,218,2117,90.7,3,20
11X288,Collegiate Institute for Math and Science,All Grades,2016-17,Ethnicity,White,9822,836,8986,91.5,16,26.2
11X288,Collegiate Institute for Math and Science,All Grades,2017-18,Ethnicity,Asian,13237,1211,12026,90.9,20,24.1
11X288,Collegiate Institute for Math and Science,All Grades,2017-18,Ethnicity,Black,34229,3148,31081,90.8,68,31.5
11X288,Collegiate Institute for Math and Science,All Grades,2017-18,Ethnicity,Hispanic,40076,5317,34759,86.7,100,39.7
11X288,Collegiate Institute for Math and Science,All Grades,2017-18,Ethnicity,Other,2161,249,1912,88.5,8,57.1
11X288,Collegiate Institute for Math and Science,All Grades,2017-18,Ethnicity,White,10453,1071,9382,89.8,21,32.8
11X288,Collegiate Institute for Math and Science,All Grades,2016-17,Gender,Female,45260,4655,40605,89.7,94,33.1
11X288,Collegiate Institute for Math and Science,All Grades,2016-17,Gender,Male,54234,5471,48763,89.9,105,30.3
11X288,Collegiate Institute for Math and Science,All Grades,2017-18,Gender,Female,45694,5280,40414,88.4,109,38.2
11X288,Collegiate Institute for Math and Science,All Grades,2017-18,Gender,Male,54462,5716,48746,89.5,108,31.4
11X288,Collegiate Institute for Math and Science,All Grades,2016-17,Poverty,Not Poverty,30687,3043,27644,90.1,65,33.7
11X288,Collegiate Institute for Math and Science,All Grades,2016-17,Poverty,Poverty,68807,7083,61724,89.7,134,30.7
11X288,Collegiate Institute for Math and Science,All Grades,2017-18,Poverty,Not Poverty,28720,2122,26598,92.6,46,25.6
11X288,Collegiate Institute for Math and Science,All Grades,2017-18,Poverty,Poverty,71436,8874,62562,87.6,171,38.1
11X288,Collegiate Institute for Math and Science,All Grades,2016-17,ELL Status,ELL,2696,559,2137,79.3,11,61.1
11X288,Collegiate Institute for Math and Science,All Grades,2016-17,ELL Status,Not ELL,96798,9567,87231,90.1,188,30.7
11X288,Collegiate Institute for Math and Science,All Grades,2017-18,ELL Status,ELL,2233,530,1703,76.3,10,66.7
11X288,Collegiate Institute for Math and Science,All Grades,2017-18,ELL Status,Not ELL,97923,10466,87457,89.3,207,33.7
02M422,Quest to Learn,All Grades,2016-17,All Students,All Students,106079,10576,95503,90,178,27.1
02M422,Quest to Learn,All Grades,2017-18,All Students,All Students,96084,9154,86930,90.5,176,28.9
02M422,Quest to Learn,All Grades,2016-17,SWD Status,Not SWD,71386,6522,64864,90.9,115,25.9
02M422,Quest to Learn,All Grades,2016-17,SWD Status,SWD,34693,4054,30639,88.3,63,29.6
02M422,Quest to Learn,All Grades,2017-18,SWD Status,Not SWD,67189,6143,61046,90.9,114,26.8
02M422,Quest to Learn,All Grades,2017-18,SWD Status,SWD,28895,3011,25884,89.6,62,33.9
02M422,Quest to Learn,All Grades,2016-17,Ethnicity,Asian,11032,616,10416,94.4,9,13.6
02M422,Quest to Learn,All Grades,2016-17,Ethnicity,Black,22084,2481,19603,88.8,51,36.2
02M422,Quest to Learn,All Grades,2016-17,Ethnicity,Hispanic,42121,5466,36655,87,87,33.3
02M422,Quest to Learn,All Grades,2016-17,Ethnicity,Other,5129,269,4860,94.8,6,18.8
02M422,Quest to Learn,All Grades,2016-17,Ethnicity,White,25713,1744,23969,93.2,25,15.9
02M422,Quest to Learn,All Grades,2017-18,Ethnicity,Asian,10942,284,10658,97.4,6,9
02M422,Quest to Learn,All Grades,2017-18,Ethnicity,Black,20891,2448,18443,88.3,52,38.5
02M422,Quest to Learn,All Grades,2017-18,Ethnicity,Hispanic,40597,4338,36259,89.3,80,31
02M422,Quest to Learn,All Grades,2017-18,Ethnicity,Other,3521,208,3313,94.1,4,18.2
02M422,Quest to Learn,All Grades,2017-18,Ethnicity,White,20133,1876,18257,90.7,34,27
02M422,Quest to Learn,All Grades,2016-17,Gender,Female,34050,3969,30081,88.3,70,32.7
02M422,Quest to Learn,All Grades,2016-17,Gender,Male,72029,6607,65422,90.8,108,24.4
02M422,Quest to Learn,All Grades,2017-18,Gender,Female,35719,3820,31899,89.3,78,33.9
02M422,Quest to Learn,All Grades,2017-18,Gender,Male,60365,5334,55031,91.2,98,25.9
02M422,Quest to Learn,All Grades,2016-17,Poverty,Not Poverty,48107,3684,44423,92.3,54,18.3
02M422,Quest to Learn,All Grades,2016-17,Poverty,Poverty,57972,6892,51080,88.1,124,34.3
02M422,Quest to Learn,All Grades,2017-18,Poverty,Not Poverty,30891,2290,28601,92.6,46,23.5
02M422,Quest to Learn,All Grades,2017-18,Poverty,Poverty,65193,6864,58329,89.5,130,31.6
02M422,Quest to Learn,All Grades,2016-17,ELL Status,ELL,2694,169,2525,93.7,4,23.5
02M422,Quest to Learn,All Grades,2016-17,ELL Status,Not ELL,103385,10407,92978,89.9,174,27.2
02M422,Quest to Learn,All Grades,2017-18,ELL Status,ELL,2896,278,2618,90.4,9,42.9
02M422,Quest to Learn,All Grades,2017-18,ELL Status,Not ELL,93188,8876,84312,90.5,167,28.4
10X374,Knowledge and Power Preparatory Academy Internatio,All Grades,2016-17,All Students,All Students,73745,9004,64741,87.8,172,36.1
10X374,Knowledge and Power Preparatory Academy Internatio,All Grades,2017-18,All Students,All Students,78855,11603,67252,85.3,230,46.6
10X374,Knowledge and Power Preparatory Academy Internatio,All Grades,2016-17,SWD Status,Not SWD,55600,5552,50048,90,112,31.4
10X374,Knowledge and Power Preparatory Academy Internatio,All Grades,2016-17,SWD Status,SWD,18145,3452,14693,81,60,50
10X374,Knowledge and Power Preparatory Academy Internatio,All Grades,2017-18,SWD Status,Not SWD,60082,7727,52355,87.1,157,42.1
10X374,Knowledge and Power Preparatory Academy Internatio,All Grades,2017-18,SWD Status,SWD,18773,3876,14897,79.4,73,60.3
10X374,Knowledge and Power Preparatory Academy Internatio,All Grades,2016-17,Ethnicity,Asian,2264,221,2043,90.2,1,7.1
10X374,Knowledge and Power Preparatory Academy Internatio,All Grades,2016-17,Ethnicity,Black,21204,1792,19412,91.5,39,28.3
10X374,Knowledge and Power Preparatory Academy Internatio,All Grades,2016-17,Ethnicity,Hispanic,46735,6664,40071,85.7,126,41.6
10X374,Knowledge and Power Preparatory Academy Internatio,All Grades,2016-17,Ethnicity,Other,1771,209,1562,88.2,3,27.3
10X374,Knowledge and Power Preparatory Academy Internatio,All Grades,2016-17,Ethnicity,White,1771,118,1653,93.3,3,27.3
10X374,Knowledge and Power Preparatory Academy Internatio,All Grades,2017-18,Ethnicity,Asian,1956,269,1687,86.2,3,25
10X374,Knowledge and Power Preparatory Academy Internatio,All Grades,2017-18,Ethnicity,Black,21405,2317,19088,89.2,50,37.6
10X374,Knowledge and Power Preparatory Academy Internatio,All Grades,2017-18,Ethnicity,Hispanic,51070,8417,42653,83.5,167,52
10X374,Knowledge and Power Preparatory Academy Internatio,All Grades,2017-18,Ethnicity,Other,1793,316,1477,82.4,3,27.3
10X374,Knowledge and Power Preparatory Academy Internatio,All Grades,2017-18,Ethnicity,White,2631,284,2347,89.2,7,41.2
10X374,Knowledge and Power Preparatory Academy Internatio,All Grades,2016-17,Gender,Female,41733,4839,36894,88.4,90,33.6
10X374,Knowledge and Power Preparatory Academy Internatio,All Grades,2016-17,Gender,Male,32012,4165,27847,87,82,39.2
10X374,Knowledge and Power Preparatory Academy Internatio,All Grades,2017-18,Gender,Female,46356,6175,40181,86.7,126,43.6
10X374,Knowledge and Power Preparatory Academy Internatio,All Grades,2017-18,Gender,Male,32499,5428,27071,83.3,104,50.7
10X374,Knowledge and Power Preparatory Academy Internatio,All Grades,2016-17,Poverty,Not Poverty,7176,846,6330,88.2,15,30.6
